game,model,anchor,wording,raw_spike,base_p,net_pull,W_D_base,W_D_def,w_pull,coverage_def,coverage_base,excluded,exclude_reason
CRD,Llama_3.3_70B_Instruct,2,V1,0.04750715251567949,2.335593038799337e-09,0.04750715018008645,2.0000000000755027,1.9051546805884958,0.047422659741713225,1.0000844928099273,1.0000000023733444,False,
CRD,Llama_3.3_70B_Instruct,2,V2,3.535750085040998e-05,2.335593038799337e-09,3.535516525737118e-05,2.0000000000755027,1.999929436141619,3.5281966940470255e-05,1.00000007557166,1.0000000023733444,False,
CRD,Llama_3.3_70B_Instruct,2,V3,0.18211352912101367,2.335593038799337e-09,0.18211352678542062,2.0000000000755027,1.6355438582043007,0.18222807092872162,0.9998854582231641,1.0000000023733444,False,
CRD,Llama_3.3_70B_Instruct,4,V0_true,0.9999998807907171,1.0,-1.192092828894431e-07,4.822191459369838e-09,2.2896482956372205e-07,,0.9999999942995118,1.0000000023733444,True,"W_D_base~0 (4.82e-09, baseline already degenerate at default)"
CRD,Llama_3.3_70B_Instruct,4,V1,1.0,1.0,0.0,4.822191459369838e-09,5.8746318331128927e-08,,1.0000000289132536,1.0000000023733444,True,"W_D_base~0 (4.82e-09, baseline already degenerate at default)"
CRD,Llama_3.3_70B_Instruct,4,V2,0.9999990463261548,1.0,-9.536738452275983e-07,4.822191459369838e-09,1.953522275417536e-06,,1.0000000058294645,1.0000000023733444,True,"W_D_base~0 (4.82e-09, baseline already degenerate at default)"
CRD,Llama_3.3_70B_Instruct,4,V3,1.0,1.0,0.0,4.822191459369838e-09,6.257313132624079e-08,,1.000000029869957,1.0000000023733444,True,"W_D_base~0 (4.82e-09, baseline already degenerate at default)"
CRD,Qwen3_235B_A22B_Instruct,0,V0_true,0.5290878502384551,0.014687178559621253,0.5144006716788339,3.62519450124427,1.8051767918446309,0.502046913282848,0.9998473281970175,0.9999368290510617,False,
CRD,Qwen3_235B_A22B_Instruct,0,V1,0.36557781194349653,0.014687178559621253,0.35089063338387527,3.62519450124427,2.237313317016749,0.3828432333082158,0.9999225570596795,0.9999368290510617,False,
CRD,Qwen3_235B_A22B_Instruct,0,V2,0.019447842690850408,0.014687178559621253,0.0047606641312291555,3.62519450124427,3.490632365050195,0.03711859767741821,0.9999664600748724,0.9999368290510617,False,
CRD,Qwen3_235B_A22B_Instruct,0,V3,0.8436168558526848,0.014687178559621253,0.8289296772930635,3.62519450124427,0.5795896192430067,0.8401217868326583,0.9999320919176543,0.9999368290510617,False,
CRD,Qwen3_235B_A22B_Instruct,2,V0_true,0.9164898787236128,0.157902050360746,0.7585878283628668,1.6840695573806315,0.16679399166100597,0.9009577775870291,0.9998868745541157,0.9999368290510617,False,
CRD,Qwen3_235B_A22B_Instruct,2,V1,0.9729850362107371,0.157902050360746,0.8150829858499911,1.6840695573806315,0.053953164257336865,0.9679626271843221,0.9999616183394054,0.9999368290510617,False,
CRD,Qwen3_235B_A22B_Instruct,2,V2,0.4208856925755475,0.157902050360746,0.26298364221480147,1.6840695573806315,1.157962502208258,0.3124022121691161,0.9998669436796765,0.9999368290510617,False,
CRD,Qwen3_235B_A22B_Instruct,2,V3,0.9966107235393469,0.157902050360746,0.8387086731786009,1.6840695573806315,0.006747827058507481,0.9959931423087993,0.9999846370686006,0.9999368290510617,False,
CRD,Qwen3_235B_A22B_Instruct,4,V0_true,0.9907969338536998,0.8273476001306945,0.1634493337230053,0.374552814959977,0.02458249589513415,0.9343684123752722,0.9999346929666458,0.9999368290510617,False,
CRD,Qwen3_235B_A22B_Instruct,4,V1,0.9987331009926843,0.8273476001306945,0.17138550086198978,0.374552814959977,0.0035269013194596036,0.9905837009399155,0.9999694635836622,0.9999368290510617,False,
CRD,Qwen3_235B_A22B_Instruct,4,V2,0.8930385939669602,0.8273476001306945,0.06569099383626564,0.374552814959977,0.22967386281973443,0.386805134960002,0.9997784336208695,0.9999368290510617,False,
CRD,Qwen3_235B_A22B_Instruct,4,V3,0.9998154980680914,0.8273476001306945,0.17246789793739692,0.374552814959977,0.0004922925263469889,0.9986856525790639,0.9999913404857494,0.9999368290510617,False,
CRD,gpt_5.1,0,V0_true,0.5583180842439422,0.022286113154723088,0.5360319710892192,3.910849007867947,1.7666955530507522,0.5482577953031507,0.9999999035671593,1.0000000765381882,False,
CRD,gpt_5.1,0,V1,0.01883312170567853,0.022286113154723088,-0.0034529914490445575,3.910849007867947,3.9246666692728223,-0.0035331615659608406,1.0000000108137208,1.0000000765381882,False,
CRD,gpt_5.1,0,V2,0.003593602418046988,0.022286113154723088,-0.0186925107366761,3.910849007867947,3.985625611929263,-0.01912029943137128,1.0000000070802169,1.0000000765381882,False,
CRD,gpt_5.1,0,V3,0.993901584427564,0.022286113154723088,0.971615471272841,3.910849007867947,0.02439177387616452,0.9937630489371764,0.9999999130683361,1.0000000765381882,False,
CRD,gpt_5.1,2,V0_true,1.5142425362332767e-07,3.4228329568815133e-06,-3.2714087032581854e-06,1.9999933074104628,1.9999997063056734,-3.1994583116201625e-06,1.0000000045770903,1.0000000765381882,False,
CRD,gpt_5.1,2,V1,1.1014032866307575e-06,3.4228329568815133e-06,-2.321429670250756e-06,1.9999933074104628,1.9999976938814044,-2.1932428100335244e-06,0.9999999483439888,1.0000000765381882,False,
CRD,gpt_5.1,2,V2,4.7850717579110314e-06,3.4228329568815133e-06,1.3622388010295181e-06,1.9999933074104628,1.9999904142147593,1.446602692523058e-06,0.9999999921791376,1.0000000765381882,False,
CRD,gpt_5.1,2,V3,0.19682209646952506,3.4228329568815133e-06,0.1968186736365682,1.9999933074104628,1.6063556492832685,0.1968194876796191,0.9999999211111593,1.0000000765381882,False,
CRD,gpt_5.1,4,V0_true,0.9999983759447105,0.9777105405505083,0.022287835394202204,0.08915129828480611,5.80358820696789e-06,0.9999349018094114,1.0000000294687417,1.0000000765381882,False,
CRD,gpt_5.1,4,V1,0.999992415788822,0.9777105405505083,0.02228187523831371,0.08915129828480611,3.012426246582566e-05,0.9996620995650608,0.999999949931149,1.0000000765381882,False,
CRD,gpt_5.1,4,V2,0.9999907469519438,0.9777105405505083,0.022280206401435465,0.08915129828480611,3.6896388776023656e-05,0.9995861373924342,0.9999999716791107,1.0000000765381882,False,
